diversity,sparsity,recall,precision,f1,tp,fp,tn,fn,tpr,fpr,tnr,fnr,transformed_dist,cf_error
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,2.4445093281952777,0.8148649933682021
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,4.076011244319138,2.71735152927234
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,3.5659878738817397,1.1886709565981968
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,0.8777224057817685,0.2925741353219368
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,0.6986294114466941,0.3752291141035308
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,4.726598551890152,1.575554138551148
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,2.5809218109010854,0.8603113222733748
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,3.05952704033691,1.7776570536701275
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,3.612535973159361,1.5007132894202917
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,1.1733379287094263,0.3911126540260536
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,2.235982051871174,1.3772775137808182
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,3.2402456312703305,1.08008205383073
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,1.406813137246089,0.4689377126377377
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,0.8992223506958599,0.29974090964613187
0.0,0.3333333333333333,,0.0,0.0,0,4,0.0,0.0,0.0,1.0,,,1.1507431314315428,0.3835848267283439
