diversity,sparsity,recall,precision,f1,tp,fp,tn,fn,tpr,fpr,tnr,fnr,transformed_dist,cf_error
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,4.0239688734741375,6.0962934881351005e-09
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,3.5644941683101177,9.31492584044039e-07
0.0,0.07777777777777778,,0.0,0.0,0,7,23.0,0.0,0.0,1.0,1.0,0.0,4.340843027709172,3.4879993740203656e-06
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,4.274918063220772,7.237044044040967e-09
0.0,0.07777777777777778,,0.0,0.0,0,7,23.0,0.0,0.0,1.0,1.0,0.0,13.01385449009925,3.071912482394103e-07
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,3.653678748126879,4.490070814871167e-06
0.0,0.25555555555555554,,0.0,0.0,0,23,7.0,0.0,0.0,1.0,1.0,0.0,3.1507498299575385,4.031877951472745e-05
0.0,0.3333333333333333,,0.0,0.0,0,30,0.0,0.0,0.0,1.0,,,7.798807366123042,5.06611524802796
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,11.692717472653285,1.7361205698353646e-05
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,6.087663245906386,1.0059676317184291e-05
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,6.562574964183875,6.324564541240102e-06
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,6.3668630206744234,2.105314889299896e-06
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,8.534824870748116,3.2153157577680643e-06
0.0,0.28888888888888886,,0.0,0.0,0,26,4.0,0.0,0.0,1.0,1.0,0.0,6.319016324926137,0.00011477972320900083
0.0,0.3111111111111111,,0.0,0.0,0,28,2.0,0.0,0.0,1.0,1.0,0.0,6.523216855313967,0.5410043810793145
0.0,0.3,,0.0,0.0,0,27,3.0,0.0,0.0,1.0,1.0,0.0,7.337527619920352,0.5394430014018502
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,2.643072269339175,2.042083461712211e-06
0.0,0.2333333333333333,,0.0,0.0,0,21,9.0,0.0,0.0,1.0,1.0,0.0,11.301620704118218,3.110869190727118e-05
0.0,0.3,,0.0,0.0,0,27,3.0,0.0,0.0,1.0,1.0,0.0,6.451514637538715,0.0794806395541346
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,5.2890791030427415,2.686551435118268e-06
0.0,0.07777777777777778,,0.0,0.0,0,7,23.0,0.0,0.0,1.0,1.0,0.0,8.819341434558547,1.2418383923552518e-05
0.0,0.3111111111111111,,0.0,0.0,0,28,2.0,0.0,0.0,1.0,1.0,0.0,9.21126277022803,0.7265854600892091
0.0,0.07777777777777778,,0.0,0.0,0,7,23.0,0.0,0.0,1.0,1.0,0.0,7.146002059746518,3.3957127892333598e-06
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,4.490703518015476,9.92199909437187e-07
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,8.979336554952884,5.243429445995611e-06
0.0,0.3,,0.0,0.0,0,27,3.0,0.0,0.0,1.0,1.0,0.0,7.04544220511774,0.5684944302183556
0.0,0.07777777777777778,,0.0,0.0,0,7,23.0,0.0,0.0,1.0,1.0,0.0,6.159913745676962,3.0688087647233257e-06
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,6.644098004332571,2.208499862658534e-07
0.0,0.3,,0.0,0.0,0,27,3.0,0.0,0.0,1.0,1.0,0.0,5.301851301263179,0.02123155988781697
0.0,0.25555555555555554,,0.0,0.0,0,23,7.0,0.0,0.0,1.0,1.0,0.0,9.77311105424608,2.8499719447077067e-05
0.0,0.07777777777777778,,0.0,0.0,0,7,23.0,0.0,0.0,1.0,1.0,0.0,10.862373246811186,8.316143789979199e-06
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,9.472910786882615,6.796306894873754e-09
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,7.0487249230655555,4.0484303693111306e-08
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,7.980796456572504,8.529427079786752e-07
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,9.547961646292746,2.5294789287787353e-06
0.0,0.07777777777777778,,0.0,0.0,0,7,23.0,0.0,0.0,1.0,1.0,0.0,2.028323468086058,1.5198582301180067e-06
0.0,0.3111111111111111,,0.0,0.0,0,28,2.0,0.0,0.0,1.0,1.0,0.0,8.313389651290025,0.07133809755304892
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,4.136831182429873,2.8690502186669556e-08
0.0,0.06666666666666667,,0.0,0.0,0,6,24.0,0.0,0.0,1.0,1.0,0.0,8.391144197899935,2.214577191300426e-07
